payment_id;claim_id;payment_date;payment_type;payment_value
94908;629;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;84000000.0
821392;5523;2023-01-03 00:00:00+00:00;GRÚA;77000000.0
263136;9158;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
277682;3349;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
224463;7749;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;60000000.0
146250;9185;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
150062;3194;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
431922;7494;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
807840;4020;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;23000000.0
165507;9729;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;81000000.0
694455;3445;2023-01-03 00:00:00+00:00;GRÚA;97000000.0
617536;5082;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;55000000.0
93825;5175;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;13000000.0
406177;4371;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;86000000.0
382379;6913;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
434364;8406;2023-01-03 00:00:00+00:00;GRÚA;2000000.0
515764;9070;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;75000000.0
156294;8974;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;50000000.0
493518;6540;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;28000000.0
346738;370;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;35000000.0
705252;1948;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
506574;2666;2023-01-03 00:00:00+00:00;GRÚA;61000000.0
359514;3405;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;62000000.0
318763;775;2023-01-03 00:00:00+00:00;GRÚA;95000000.0
55225;6420;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;64000000.0
653133;4409;2023-01-03 00:00:00+00:00;GRÚA;53000000.0
54938;8324;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
819134;628;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
404232;3744;2023-01-03 00:00:00+00:00;GRÚA;79000000.0
989103;3312;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;1000000.0
443548;5230;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
704165;8152;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;44000000.0
449033;8703;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
863457;5905;2023-01-03 00:00:00+00:00;GRÚA;16000000.0
562505;3725;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;84000000.0
