payment_id;claim_id;payment_date;payment_type;payment_value
938029;3460;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
308340;7485;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;88000000.0
105940;4332;2023-01-12 00:00:00+00:00;GRÚA;57000000.0
329334;9116;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;32000000.0
387139;7153;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;77000000.0
206013;9447;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;98000000.0
49785;9552;2023-01-12 00:00:00+00:00;GRÚA;2000000.0
628321;6795;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;93000000.0
702418;8572;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;85000000.0
7909;826;2023-01-12 00:00:00+00:00;GRÚA;50000000.0
148831;4236;2023-01-12 00:00:00+00:00;GRÚA;7000000.0
781557;9845;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
596485;4082;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;16000000.0
537175;7377;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;15000000.0
295178;6019;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
591382;4146;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;82000000.0
176649;9120;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
821445;8813;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
448426;6820;2023-01-12 00:00:00+00:00;GRÚA;12000000.0
186453;5180;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;42000000.0
570526;5082;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;81000000.0
662476;1017;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;39000000.0
206910;8323;2023-01-12 00:00:00+00:00;GRÚA;27000000.0
339516;7574;2023-01-12 00:00:00+00:00;GRÚA;53000000.0
257868;5818;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;97000000.0
689429;9037;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;53000000.0
184253;5949;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;62000000.0
943850;7322;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
918935;8323;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;89000000.0
395525;6791;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;85000000.0
766538;6582;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
157981;9480;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
193904;7878;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;84000000.0
472639;1688;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
944230;6250;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;63000000.0
440072;4855;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;90000000.0
964344;8304;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;68000000.0
266956;3156;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;59000000.0
