payment_id;claim_id;payment_date;payment_type;payment_value
383625;9600;2023-01-30 00:00:00+00:00;PÉRDIDA PARCIAL;45000000.0
432966;5240;2023-01-27 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
177948;4758;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;73000000.0
898656;4260;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;29000000.0
391117;8378;2023-01-06 00:00:00+00:00;CONDUCTOR ELEGIDO;85000000.0
371939;9158;2023-01-09 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
413071;8703;2023-01-12 00:00:00+00:00;GRÚA;62000000.0
129767;409;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;72000000.0
952075;9680;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;73000000.0
2827;3115;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
341897;6019;2023-01-11 00:00:00+00:00;GRÚA;65000000.0
876571;5641;2023-01-27 00:00:00+00:00;PÉRDIDA TOTAL;81000000.0
350510;1723;2023-01-28 00:00:00+00:00;RESPONSABILIDAD CIVIL;97000000.0
751017;7962;2023-01-20 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
88513;5982;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;16000000.0
978992;537;2023-01-30 00:00:00+00:00;RESPONSABILIDAD CIVIL;83000000.0
884029;3425;2023-01-31 00:00:00+00:00;PÉRDIDA TOTAL;40000000.0
394360;6315;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
334310;6330;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;44000000.0
967292;5716;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;47000000.0
196370;51;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;31000000.0
567586;3534;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;13000000.0
726264;8082;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
121968;297;2023-01-31 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
569785;2824;2023-01-22 00:00:00+00:00;GRÚA;19000000.0
929237;775;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
892355;2422;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
410749;7530;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
254169;5374;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
575671;6788;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;54000000.0
318925;9719;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;39000000.0
591397;6000;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;16000000.0
221;761;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;53000000.0
819385;5107;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;77000000.0
183628;4899;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
969689;894;2023-01-06 00:00:00+00:00;GRÚA;33000000.0
195026;4043;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;42000000.0
296696;1185;2023-01-22 00:00:00+00:00;GRÚA;35000000.0
428013;2365;2023-01-31 00:00:00+00:00;GRÚA;84000000.0
556991;9916;2023-01-05 00:00:00+00:00;CONDUCTOR ELEGIDO;86000000.0
224621;8669;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
413822;9956;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;9000000.0
520437;5085;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;38000000.0
177284;497;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
945886;7411;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;28000000.0
949836;9983;2023-01-04 00:00:00+00:00;GRÚA;25000000.0
698170;3554;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;23000000.0
702817;368;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
651170;8773;2023-01-28 00:00:00+00:00;RESPONSABILIDAD CIVIL;79000000.0
221110;1915;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;88000000.0
560555;6560;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;48000000.0
454063;9271;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
737844;7250;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;33000000.0
879931;2059;2023-01-10 00:00:00+00:00;PÉRDIDA PARCIAL;20000000.0
367448;8422;2023-01-24 00:00:00+00:00;GRÚA;46000000.0
678237;9388;2023-01-29 00:00:00+00:00;RESPONSABILIDAD CIVIL;34000000.0
572894;3825;2023-01-25 00:00:00+00:00;GRÚA;30000000.0
852518;4937;2023-01-30 00:00:00+00:00;PÉRDIDA PARCIAL;55000000.0
992969;1465;2023-01-28 00:00:00+00:00;CONDUCTOR ELEGIDO;96000000.0
20190;2346;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;5000000.0
4083;9857;2023-01-09 00:00:00+00:00;GRÚA;48000000.0
106295;1714;2023-01-10 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
216741;8528;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
236241;9055;2023-01-17 00:00:00+00:00;GRÚA;54000000.0
424609;9133;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;97000000.0
790705;3534;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
551261;2371;2023-01-08 00:00:00+00:00;GRÚA;79000000.0
554920;5809;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
937088;8439;2023-01-28 00:00:00+00:00;GRÚA;84000000.0
221739;1713;2023-01-28 00:00:00+00:00;GRÚA;50000000.0
284073;9185;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;90000000.0
829602;3594;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
44582;8864;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;79000000.0
799250;5719;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;79000000.0
979870;2787;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;46000000.0
331380;2552;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;89000000.0
880913;9806;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
76832;5518;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;91000000.0
837370;2552;2023-01-06 00:00:00+00:00;CONDUCTOR ELEGIDO;81000000.0
580106;9976;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;5000000.0
758043;4644;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;95000000.0
4780;3845;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;70000000.0
566011;7346;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
272203;6315;2023-01-13 00:00:00+00:00;GRÚA;94000000.0
473647;36;2023-01-21 00:00:00+00:00;GRÚA;58000000.0
453187;8784;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;78000000.0
69501;7411;2023-01-31 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
687715;4919;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
782297;6447;2023-01-27 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
198836;5894;2023-01-18 00:00:00+00:00;PÉRDIDA TOTAL;26000000.0
68400;8436;2023-01-14 00:00:00+00:00;GRÚA;77000000.0
617669;1033;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
521419;912;2023-01-04 00:00:00+00:00;GRÚA;33000000.0
640535;1369;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;56000000.0
28169;8812;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;48000000.0
41589;1572;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;43000000.0
158974;8784;2023-01-29 00:00:00+00:00;GRÚA;85000000.0
598598;5279;2023-01-02 00:00:00+00:00;GRÚA;23000000.0
736311;2763;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;28000000.0
528081;4644;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;61000000.0
684300;7335;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
424813;49;2023-01-29 00:00:00+00:00;GRÚA;88000000.0
811546;85;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;57000000.0
867986;2444;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
2152;7438;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
694825;4228;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;29000000.0
460759;5225;2023-01-29 00:00:00+00:00;GRÚA;64000000.0
23363;1515;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;53000000.0
208420;1741;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;50000000.0
190912;6042;2023-01-27 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
94441;7803;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;26000000.0
364177;45;2023-01-31 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
852645;3445;2023-01-29 00:00:00+00:00;RESPONSABILIDAD CIVIL;55000000.0
207599;5641;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;20000000.0
984456;2595;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;11000000.0
391896;2531;2023-01-05 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
628292;8393;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
341867;52;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
981335;3429;2023-01-21 00:00:00+00:00;GRÚA;5000000.0
6815;5392;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;14000000.0
804219;2534;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;49000000.0
736866;3631;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
444115;5862;2023-01-07 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
101153;6205;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;86000000.0
766785;1234;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;65000000.0
562397;7177;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;33000000.0
80276;3261;2023-01-11 00:00:00+00:00;GRÚA;2000000.0
517744;4269;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
831421;193;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
175827;3655;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
558170;4826;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
451476;7661;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;75000000.0
263184;869;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;80000000.0
606666;5109;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;51000000.0
358317;7566;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;92000000.0
224036;1433;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;60000000.0
772934;5852;2023-01-30 00:00:00+00:00;PÉRDIDA PARCIAL;16000000.0
217717;8406;2023-01-29 00:00:00+00:00;GRÚA;77000000.0
901176;187;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
851449;5207;2023-01-04 00:00:00+00:00;GRÚA;90000000.0
144362;6730;2023-01-29 00:00:00+00:00;PÉRDIDA PARCIAL;57000000.0
23184;1132;2023-01-05 00:00:00+00:00;RESPONSABILIDAD CIVIL;81000000.0
453729;2963;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;72000000.0
3405;3631;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;70000000.0
733584;5289;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
984069;4211;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;42000000.0
39607;8813;2023-01-24 00:00:00+00:00;GRÚA;31000000.0
332242;128;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
588729;2595;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;57000000.0
897392;2963;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
393545;7443;2023-01-17 00:00:00+00:00;GRÚA;14000000.0
553305;2562;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;64000000.0
707547;4620;2023-01-20 00:00:00+00:00;RESPONSABILIDAD CIVIL;68000000.0
111664;4597;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
426203;5148;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;53000000.0
614593;8572;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
707831;5131;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
257664;7116;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;32000000.0
4006;4329;2023-01-11 00:00:00+00:00;GRÚA;13000000.0
952135;4351;2023-01-25 00:00:00+00:00;GRÚA;63000000.0
253648;3599;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
508242;5148;2023-01-25 00:00:00+00:00;GRÚA;56000000.0
973835;7158;2023-01-19 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
736044;3445;2023-01-19 00:00:00+00:00;GRÚA;76000000.0
807102;8813;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
696025;2895;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
849936;8703;2023-01-04 00:00:00+00:00;GRÚA;85000000.0
788980;196;2023-01-11 00:00:00+00:00;GRÚA;96000000.0
549242;9516;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
329079;9857;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;82000000.0
794255;1953;2023-01-24 00:00:00+00:00;GRÚA;63000000.0
633905;1202;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;32000000.0
109648;3236;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;68000000.0
594246;4125;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;37000000.0
287767;4247;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;32000000.0
108256;4424;2023-01-19 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
396629;4773;2023-01-30 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
3391;6917;2023-01-14 00:00:00+00:00;GRÚA;7000000.0
909575;7050;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
815998;9775;2023-01-30 00:00:00+00:00;GRÚA;27000000.0
662713;8371;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;29000000.0
648074;8476;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;19000000.0
317259;6278;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
181539;2353;2023-01-30 00:00:00+00:00;RESPONSABILIDAD CIVIL;3000000.0
732627;2725;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
546670;7150;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;45000000.0
290097;5240;2023-01-09 00:00:00+00:00;GRÚA;59000000.0
612460;9680;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
138466;749;2023-01-22 00:00:00+00:00;GRÚA;44000000.0
448696;5286;2023-01-19 00:00:00+00:00;GRÚA;53000000.0
143050;5435;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
527763;2397;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;1000000.0
535050;7858;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;71000000.0
246180;9133;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;63000000.0
192673;8403;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;37000000.0
288127;2444;2023-01-09 00:00:00+00:00;CONDUCTOR ELEGIDO;99000000.0
529398;5974;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
920049;46;2023-01-24 00:00:00+00:00;GRÚA;42000000.0
387080;4671;2023-01-14 00:00:00+00:00;GRÚA;71000000.0
555120;8394;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;32000000.0
152296;1741;2023-01-07 00:00:00+00:00;GRÚA;60000000.0
958992;7616;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;59000000.0
200308;4351;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
995130;3701;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;40000000.0
751736;5147;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
756745;5311;2023-01-24 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
944734;2911;2023-01-31 00:00:00+00:00;GRÚA;49000000.0
667085;184;2023-01-25 00:00:00+00:00;GRÚA;18000000.0
193907;5537;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;73000000.0
268899;2156;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
557872;9073;2023-01-18 00:00:00+00:00;GRÚA;91000000.0
740507;7438;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
434223;2824;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
52618;583;2023-01-06 00:00:00+00:00;CONDUCTOR ELEGIDO;24000000.0
172137;7273;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;82000000.0
713498;7013;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;69000000.0
398462;3191;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;98000000.0
